CUSTOMERID,RECENCY,FREQUENCY,MONETARY,R_SCORE,F_SCORE,M_SCORE,SEGMENT
13865,0,4,494.96,5,4,3,Loyal Customers
13464,0,1,575.26,5,2,3,Others
14775,0,3,579.18,5,3,3,Loyal Customers
16203,0,4,582.7,5,4,3,Loyal Customers
13575,0,5,648.15,5,4,3,Loyal Customers
17934,0,2,655.61,5,3,3,Loyal Customers
15038,0,7,659.41,5,5,3,Loyal Customers
17064,0,3,827.25,5,3,4,Loyal Customers
15421,0,4,859,5,4,4,Best Customers
16085,0,5,868.67,5,4,4,Best Customers
17096,0,4,962.49,5,4,4,Best Customers
13208,0,6,996.96,5,5,4,Best Customers
12691,0,6,1017.8,5,5,4,Best Customers
16295,0,4,1039.25,5,4,4,Best Customers
17410,0,5,1051.08,5,4,4,Best Customers
17676,0,6,1089,5,4,4,Best Customers
12679,0,4,1092.62,5,4,4,Best Customers
18171,0,5,1129.19,5,4,4,Best Customers
17193,0,7,1290.66,5,5,4,Best Customers
12607,0,2,1373.39,5,3,4,Loyal Customers
14541,0,8,1402.89,5,5,4,Best Customers
18287,0,3,1514.08,5,3,4,Loyal Customers
17293,0,9,1614.8,5,5,4,Best Customers
14834,0,6,1638.94,5,5,4,Best Customers
12381,0,6,1674.39,5,5,4,Best Customers
15267,0,5,1717.36,5,4,4,Best Customers
12518,0,5,1723.67,5,4,4,Best Customers
15473,0,7,1771.2,5,5,4,Best Customers
13704,0,9,1878.42,5,5,5,Best Customers
13115,0,4,1925.6,5,4,5,Best Customers
12633,0,4,1949.8,5,4,5,Best Customers
17314,0,8,1969.64,5,5,5,Best Customers
15281,0,9,2078.77,5,5,5,Best Customers
13983,0,10,2234.7,5,5,5,Best Customers
17346,0,16,2264.81,5,5,5,Best Customers
16241,0,13,2265.99,5,5,5,Best Customers
14852,0,6,2310.29,5,4,5,Best Customers
16607,0,12,2579.55,5,5,5,Best Customers
13842,0,9,2938.3,5,5,5,Best Customers
17528,0,8,3111.2,5,5,5,Best Customers
12553,0,10,3327.84,5,5,5,Best Customers
13520,0,6,3489.85,5,5,5,Best Customers
15555,0,16,3536.13,5,5,5,Best Customers
14299,0,12,3578.41,5,5,5,Best Customers
17173,0,8,3766.6,5,5,5,Best Customers
12569,0,32,3785.57,5,5,5,Best Customers
16945,0,18,3908.9,5,5,5,Best Customers
12664,0,9,4862.08,5,5,5,Best Customers
12444,0,5,4927.7,5,4,5,Best Customers
13468,0,37,5209.93,5,5,5,Best Customers
12583,0,16,5791.64,5,5,5,Best Customers
